Index,ID,Obdobie (rok),Organizácia - typ súdu,Organizácia - skratka,TČ P Z OZ,Dôvody väzby (zoznam spolu),Väzba trvá / skončila / vec vrátená,71a,71b,71c,Dátum vzatia do väzby - dátum a čas,Začiatok súdnej väzby - dátum,Začiatok väzby na súde I. stupňa - dátum,Začiatok väzby na súde II. stupňa - dátum,Dátum rozhodnutia súdu II. stupňa,Dôvod skončenia väzby,Vec je na odvolacom súde,Dotazník - podkategória,Väzba skončila na súde I. stupňa - dátum a čas,Väzba skončila na súde II. stupňa - dátum a čas
130,1,2019,OS,OS Bánovce nad Bebravou,P,,01 - väzba skončila na súde I. stupňa,,,,2018-11-08 00:00:00,2019-01-30 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-02-04 00:00:00,
131,1,2019,OS,OS Bánovce nad Bebravou,Z,,02 - väzba skončila na súde II. stupňa,,,,2019-02-11 00:00:00,2019-05-27 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-11-19 00:00:00
132,1,2019,OS,OS Bánovce nad Bebravou,P,,01 - väzba skončila na súde I. stupňa,,,,2019-04-16 00:00:00,2019-07-11 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-08-22 00:00:00,
133,1,2019,OS,OS Bánovce nad Bebravou,P,,01 - väzba skončila na súde I. stupňa,,,,2018-10-27 00:00:00,2019-03-22 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-04-08 00:00:00,
134,1,2019,OS,OS Bánovce nad Bebravou,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-06-14 00:00:00,2019-10-14 00:00:00,,,,07 - nahradením väzby s nariadením kontroly tech. prostriedkami ESMO,Nie,V 5-12,2019-11-13 00:00:00,
135,1,2019,OS,OS Bánovce nad Bebravou,P,,03 - väzba trvá,,,,2019-10-07 00:00:00,2020-01-17 00:00:00,,,,,Nie,V 5-12,,
136,1,2019,OS,OS Bánovce nad Bebravou,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-07-10 00:00:00,2019-12-11 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-12-18 00:00:00,
137,1,2019,OS,OS Bánovce nad Bebravou,Z,,01 - väzba skončila na súde I. stupňa,,,,2018-09-25 00:00:00,2019-03-22 00:00:00,,,,11 - inak,Nie,V 5-12,2019-08-13 00:00:00,
138,1,2019,OS,OS Bánovce nad Bebravou,P,,01 - väzba skončila na súde I. stupňa,,,,2018-09-19 00:00:00,2019-01-04 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-01-30 00:00:00,
139,1,2019,OS,OS Bardejov,P,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",01 - väzba skončila na súde I. stupňa,1,,1,2019-04-29 19:20:00,2019-08-19 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-09-11 00:00:00,
140,1,2019,OS,OS Bardejov,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",03 - väzba trvá,1,,1,2019-06-04 09:30:00,2019-06-04 00:00:00,,,,,Nie,V 5-12,,
141,1,2019,OS,OS Bardejov,Z,03 - podľa § 71 (1) c/,03 - väzba trvá,,,1,2019-03-19 00:00:00,2019-09-04 00:00:00,,,,,Nie,V 5-12,,
142,1,2019,OS,OS Bardejov,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",01 - väzba skončila na súde I. stupňa,1,,1,2018-12-20 16:30:00,2019-04-25 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-10-21 00:00:00,
143,1,2019,OS,OS Bardejov,Z,01 - podľa § 71 (1) a/,01 - väzba skončila na súde I. stupňa,1,,,2018-08-17 19:00:00,2018-11-07 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-01-11 00:00:00,
144,1,2019,OS,OS Bardejov,P,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",01 - väzba skončila na súde I. stupňa,1,,1,2019-04-29 22:30:00,2019-08-19 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-09-11 00:00:00,
145,1,2019,OS,OS Bardejov,Z,"02 - podľa § 71 (1) b/,03 - podľa § 71 (1) c/",01 - väzba skončila na súde I. stupňa,,1,1,2019-07-08 06:35:00,2019-10-25 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-11-27 00:00:00,
146,1,2019,OS,OS Bardejov,Z,"02 - podľa § 71 (1) b/,03 - podľa § 71 (1) c/",03 - väzba trvá,,1,1,2019-03-19 00:00:00,2019-09-04 00:00:00,,,,,Nie,V 5-12,,
147,1,2019,OS,OS Bardejov,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-10-12 13:50:00,2019-02-12 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-02-20 00:00:00,
148,1,2019,OS,OS Bardejov,P,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-12-14 21:20:00,2019-02-22 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-04-03 00:00:00,
149,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-06-15 00:00:00,2019-06-15 00:00:00,,,,11 - inak,Nie,V 5-12,2019-06-19 00:00:00,
150,1,2019,OS,OS Bratislava II,Z,,02 - väzba skončila na súde II. stupňa,,,,2017-07-21 00:00:00,2018-01-23 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-01-29 00:00:00
151,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-05-17 00:00:00,2019-07-30 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-08-20 00:00:00,
152,1,2019,OS,OS Bratislava II,Z,,03 - väzba trvá,,,,2019-11-24 00:00:00,2019-11-24 00:00:00,,,,,Áno,V 5-12,,
153,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-04-04 00:00:00,2019-10-01 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-10-16 00:00:00,
154,1,2019,OS,OS Bratislava II,Z,,03 - väzba trvá,,,,2019-04-10 00:00:00,2019-06-21 00:00:00,,,,,Áno,V 5-12,,
155,1,2019,OS,OS Bratislava II,Z,,02 - väzba skončila na súde II. stupňa,,,,2019-05-09 00:00:00,2019-11-07 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-11-28 00:00:00
156,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-02-08 00:00:00,2019-07-10 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-08-08 00:00:00,
157,1,2019,OS,OS Bratislava II,P,,02 - väzba skončila na súde II. stupňa,,,,2018-10-26 00:00:00,2018-10-26 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-04-25 00:00:00
158,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-02-25 00:00:00,2019-02-25 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-05-07 00:00:00,
159,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-03-19 00:00:00,2019-04-26 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-05-14 00:00:00,
160,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-06-04 00:00:00,2019-09-12 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-09-25 00:00:00,
161,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2018-12-20 00:00:00,2019-05-29 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-08-21 00:00:00,
162,1,2019,OS,OS Bratislava II,OZ,,02 - väzba skončila na súde II. stupňa,,,,2016-05-25 00:00:00,2016-11-23 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-01-17 00:00:00
163,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-06-08 00:00:00,2019-06-08 00:00:00,,,,11 - inak,Nie,V 5-12,2019-07-04 00:00:00,
164,1,2019,OS,OS Bratislava II,OZ,,03 - väzba trvá,,,,2019-06-20 00:00:00,2019-12-16 00:00:00,,,,,Nie,V 5-12,,
165,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-02-25 00:00:00,2019-02-25 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-04-09 00:00:00,
166,1,2019,OS,OS Bratislava II,Z,,02 - väzba skončila na súde II. stupňa,,,,2019-01-21 00:00:00,2019-07-23 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2020-01-08 00:00:00
167,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-09-15 00:00:00,2019-09-15 00:00:00,,,,11 - inak,Nie,V 5-12,2019-09-25 00:00:00,
168,1,2019,OS,OS Bratislava II,OZ,,01 - väzba skončila na súde I. stupňa,,,,2018-06-06 00:00:00,2018-11-30 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-02-20 00:00:00,
169,1,2019,OS,OS Bratislava II,P,,02 - väzba skončila na súde II. stupňa,,,,2019-02-13 00:00:00,2019-07-19 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-10-24 00:00:00
170,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-03-05 00:00:00,2019-05-06 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-05-16 00:00:00,
171,1,2019,OS,OS Bratislava II,Z,,03 - väzba trvá,,,,2019-05-09 00:00:00,2019-11-07 00:00:00,,,,,Nie,V 5-12,,
172,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-06-20 00:00:00,2019-11-12 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-12-02 00:00:00,
173,1,2019,OS,OS Bratislava II,P,,03 - väzba trvá,,,,2020-01-15 00:00:00,2020-01-15 00:00:00,,,,,Nie,V 5-12,,
174,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-01-22 00:00:00,2019-01-22 00:00:00,,,,11 - inak,Nie,V 5-12,2019-02-11 00:00:00,
175,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-01-07 00:00:00,2019-04-25 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-08-16 00:00:00,
176,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2018-05-04 00:00:00,2018-10-16 00:00:00,,,,02 - oslobodením,Nie,V 5-12,2019-02-21 00:00:00,
177,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2018-11-25 00:00:00,2019-03-08 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-03-21 00:00:00,
178,1,2019,OS,OS Bratislava II,Z,,02 - väzba skončila na súde II. stupňa,,,,2016-06-09 00:00:00,2016-06-09 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-02-14 00:00:00
179,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-01-15 00:00:00,2019-02-18 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-04-08 00:00:00,
180,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-10-22 00:00:00,2019-10-22 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-11-19 00:00:00,
181,1,2019,OS,OS Bratislava II,OZ,,02 - väzba skončila na súde II. stupňa,,,,2016-08-25 00:00:00,2017-02-21 00:00:00,,,,08 - prepustením na základe žiadosti,Nie,V 5-12,,2019-10-15 00:00:00
182,1,2019,OS,OS Bratislava II,Z,,03 - väzba trvá,,,,2019-07-31 00:00:00,2019-12-04 00:00:00,,,,,Nie,V 5-12,,
183,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-02-19 00:00:00,2019-05-30 00:00:00,,,,11 - inak,Nie,V 5-12,2019-07-03 00:00:00,
184,1,2019,OS,OS Bratislava II,Z,,03 - väzba trvá,,,,2019-06-16 00:00:00,2019-11-29 00:00:00,,,,,Nie,V 5-12,,
185,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2018-11-22 00:00:00,2019-02-28 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-04-09 00:00:00,
186,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-02-16 00:00:00,2019-08-07 00:00:00,,,,11 - inak,Nie,V 5-12,2019-08-12 00:00:00,
187,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-02-16 00:00:00,2019-09-12 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-10-16 00:00:00,
188,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-02-16 00:00:00,2019-08-07 00:00:00,,,,11 - inak,Nie,V 5-12,2019-08-12 00:00:00,
189,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-02-16 00:00:00,2019-09-12 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-10-16 00:00:00,
190,1,2019,OS,OS Bratislava II,OZ,,03 - väzba trvá,,,,2019-03-05 00:00:00,2019-12-23 00:00:00,,,,,Nie,V 5-12,,
191,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-01-14 00:00:00,2019-04-12 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-04-25 00:00:00,
192,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-08-15 00:00:00,2019-11-18 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-12-09 00:00:00,
193,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-04-29 00:00:00,2019-07-30 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-08-21 00:00:00,
194,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-02-19 00:00:00,2019-04-09 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-04-25 00:00:00,
195,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-06-18 00:00:00,2019-11-15 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-11-26 00:00:00,
196,1,2019,OS,OS Bratislava II,P,,03 - väzba trvá,,,,2019-12-31 00:00:00,2019-12-31 00:00:00,,,,,Nie,V 5-12,,
197,1,2019,OS,OS Bratislava II,OZ,,03 - väzba trvá,,,,2019-06-20 00:00:00,2019-12-16 00:00:00,,,,,Nie,V 5-12,,
198,1,2019,OS,OS Bratislava II,OZ,,01 - väzba skončila na súde I. stupňa,,,,2019-04-26 00:00:00,2019-10-17 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-12-09 00:00:00,
199,1,2019,OS,OS Bratislava II,OZ,,02 - väzba skončila na súde II. stupňa,,,,2016-10-09 00:00:00,2017-05-12 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-11-28 00:00:00
200,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2018-06-08 00:00:00,2018-11-05 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-01-24 00:00:00,
201,1,2019,OS,OS Bratislava II,OZ,,01 - väzba skončila na súde I. stupňa,,,,2018-04-18 00:00:00,2018-10-17 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-03-22 00:00:00,
202,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-07-02 00:00:00,2019-07-02 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-08-30 00:00:00,
203,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2018-06-27 00:00:00,2018-06-27 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-01-24 00:00:00,
204,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2018-05-16 00:00:00,2018-10-31 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-08-30 00:00:00,
205,1,2019,OS,OS Bratislava II,P,,02 - väzba skončila na súde II. stupňa,,,,2019-01-21 00:00:00,2019-01-21 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-04-24 00:00:00
206,1,2019,OS,OS Bratislava II,P,,03 - väzba trvá,,,,2019-08-10 00:00:00,2019-11-18 00:00:00,,,,,Nie,V 5-12,,
207,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-02-05 00:00:00,2019-05-15 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-06-12 00:00:00,
208,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-11-22 00:00:00,2019-11-22 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-12-27 00:00:00,
209,1,2019,OS,OS Bratislava II,OZ,,01 - väzba skončila na súde I. stupňa,,,,2018-10-22 00:00:00,2018-10-22 00:00:00,,,,11 - inak,Nie,V 5-12,2019-04-16 00:00:00,
210,1,2019,OS,OS Bratislava II,Z,,03 - väzba trvá,,,,2019-06-17 00:00:00,2019-06-17 00:00:00,,,,,Nie,V 5-12,,
211,1,2019,OS,OS Bratislava II,P,,03 - väzba trvá,,,,2019-06-05 00:00:00,2019-10-28 00:00:00,,,,,Nie,V 5-12,,
212,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-02-17 00:00:00,2019-08-15 00:00:00,,,,02 - oslobodením,Nie,V 5-12,2019-10-03 00:00:00,
213,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-01-25 00:00:00,2019-05-31 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-06-13 00:00:00,
214,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-02-23 00:00:00,2019-06-06 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-07-04 00:00:00,
215,1,2019,OS,OS Bratislava II,OZ,,03 - väzba trvá,,,,2019-10-03 00:00:00,2019-10-03 00:00:00,,,,,Nie,V 5-12,,
216,1,2019,OS,OS Bratislava II,Z,,03 - väzba trvá,,,,2018-02-07 00:00:00,2018-08-03 00:00:00,,,,,Nie,V 5-12,,
217,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-08-16 00:00:00,2019-10-15 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-11-05 00:00:00,
218,1,2019,OS,OS Bratislava II,OZ,,03 - väzba trvá,,,,2019-06-20 00:00:00,2019-12-16 00:00:00,,,,,Nie,V 5-12,,
219,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-07-09 00:00:00,2019-12-10 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-12-17 00:00:00,
220,1,2019,OS,OS Bratislava II,OZ,,02 - väzba skončila na súde II. stupňa,,,,2016-04-25 00:00:00,2017-02-24 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-06-18 00:00:00
221,1,2019,OS,OS Bratislava II,Z,,02 - väzba skončila na súde II. stupňa,,,,2018-07-29 00:00:00,2018-12-21 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-04-11 00:00:00
222,1,2019,OS,OS Bratislava II,Z,,02 - väzba skončila na súde II. stupňa,,,,2018-09-12 00:00:00,2018-09-12 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-02-07 00:00:00
223,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-02-02 00:00:00,2019-06-05 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-06-20 00:00:00,
224,1,2019,OS,OS Bratislava II,OZ,,03 - väzba trvá,,,,2019-06-20 00:00:00,2019-12-16 00:00:00,,,,,Nie,V 5-12,,
225,1,2019,OS,OS Bratislava II,P,,03 - väzba trvá,,,,2019-06-13 00:00:00,2019-11-19 00:00:00,,,,,Nie,V 5-12,,
226,1,2019,OS,OS Bratislava II,P,,03 - väzba trvá,,,,2019-09-18 00:00:00,2020-01-09 00:00:00,,,,,Nie,V 5-12,,
227,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-01-07 00:00:00,2019-04-25 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-08-16 00:00:00,
228,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-05-19 00:00:00,2019-05-19 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-07-16 00:00:00,
229,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-05-11 00:00:00,2019-07-16 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-08-15 00:00:00,
230,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-06-30 00:00:00,2019-09-05 00:00:00,,,,02 - oslobodením,Nie,V 5-12,2019-10-22 00:00:00,
231,1,2019,OS,OS Bratislava II,OZ,,03 - väzba trvá,,,,2019-04-27 00:00:00,2019-10-25 00:00:00,,,,,Nie,V 5-12,,
232,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-03-15 00:00:00,2019-03-15 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-04-25 00:00:00,
233,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2018-12-20 00:00:00,2019-05-29 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-08-14 00:00:00,
234,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2018-11-15 00:00:00,2019-05-16 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-05-28 00:00:00,
235,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2018-06-17 00:00:00,2018-10-11 00:00:00,,,,11 - inak,Nie,V 5-12,2019-03-20 00:00:00,
236,1,2019,OS,OS Bratislava II,OZ,,01 - väzba skončila na súde I. stupňa,,,,2018-11-08 00:00:00,2019-05-06 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-05-30 00:00:00,
237,1,2019,OS,OS Bratislava II,Z,,03 - väzba trvá,,,,2019-05-24 00:00:00,2019-09-04 00:00:00,,,,,Nie,V 5-12,,
238,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-04-21 00:00:00,2019-07-02 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-07-18 00:00:00,
239,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2018-08-06 00:00:00,2018-08-06 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-02-21 00:00:00,
240,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2018-11-15 00:00:00,2019-02-08 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-02-28 00:00:00,
241,1,2019,OS,OS Bratislava II,Z,,02 - väzba skončila na súde II. stupňa,,,,2018-09-26 00:00:00,2019-02-14 00:00:00,,,,08 - prepustením na základe žiadosti,Nie,V 5-12,,2019-02-26 00:00:00
242,1,2019,OS,OS Bratislava II,Z,,02 - väzba skončila na súde II. stupňa,,,,2016-10-13 00:00:00,2017-03-30 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-02-07 00:00:00
243,1,2019,OS,OS Bratislava II,P,,03 - väzba trvá,,,,2019-08-19 00:00:00,2020-01-03 00:00:00,,,,,Nie,V 5-12,,
244,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2018-07-28 00:00:00,2018-11-28 00:00:00,,,,11 - inak,Nie,V 5-12,2019-02-04 00:00:00,
245,1,2019,OS,OS Bratislava II,Z,,03 - väzba trvá,,,,2019-06-29 00:00:00,2019-10-31 00:00:00,,,,,Nie,V 5-12,,
246,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-05-14 00:00:00,2019-09-05 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-09-18 00:00:00,
247,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-09-09 00:00:00,2019-11-14 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-11-28 00:00:00,
248,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2019-04-27 00:00:00,2019-10-14 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-12-05 00:00:00,
249,1,2019,OS,OS Bratislava II,P,,02 - väzba skončila na súde II. stupňa,,,,2018-08-14 00:00:00,2018-12-21 00:00:00,,,,01 - odsúdením,Nie,V 5-12,,2019-06-27 00:00:00
250,1,2019,OS,OS Bratislava II,Z,,03 - väzba trvá,,,,2019-11-06 00:00:00,2019-11-06 00:00:00,,,,,Nie,V 5-12,,
251,1,2019,OS,OS Bratislava II,Z,,01 - väzba skončila na súde I. stupňa,,,,2018-10-23 00:00:00,2019-02-22 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-08-21 00:00:00,
252,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2018-09-27 00:00:00,2018-09-27 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-03-05 00:00:00,
253,1,2019,OS,OS Bratislava II,P,,01 - väzba skončila na súde I. stupňa,,,,2019-08-30 00:00:00,2019-08-30 00:00:00,,,,11 - inak,Nie,V 5-12,2019-09-12 00:00:00,
254,1,2019,OS,OS Bratislava III,Z,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",03 - väzba trvá,1,,1,2019-04-16 00:00:00,2019-10-17 00:00:00,,,,,Nie,V 5-12,,
255,1,2019,OS,OS Bratislava III,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-08-22 00:00:00,2018-11-16 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-02-18 00:00:00,
256,1,2019,OS,OS Bratislava III,Z,01 - podľa § 71 (1) a/,02 - väzba skončila na súde II. stupňa,1,,,2018-11-08 00:00:00,2018-11-08 00:00:00,,,,11 - inak,Nie,V 5-12,,2019-02-15 00:00:00
257,1,2019,OS,OS Bratislava III,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2019-02-13 00:00:00,2019-06-05 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-10-22 00:00:00,
258,1,2019,OS,OS Bratislava III,OZ,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",01 - väzba skončila na súde I. stupňa,1,,1,2018-08-20 00:00:00,2018-11-30 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-01-11 00:00:00,
259,1,2019,OS,OS Bratislava III,P,"01 - podľa § 71 (1) a/,03 - podľa § 71 (1) c/",01 - väzba skončila na súde I. stupňa,1,,1,2019-03-13 00:00:00,2019-03-13 00:00:00,,,,01 - odsúdením,Nie,V 5-12,2019-04-03 00:00:00,
260,1,2019,OS,OS Bratislava III,Z,03 - podľa § 71 (1) c/,01 - väzba skončila na súde I. stupňa,,,1,2018-05-16 00:00:00,2018-10-22 00:00:00,,,,11 - inak,Nie,V 5-12,2019-02-01 00:00:00,
