Dávka,Termín,Veková skupina,Čas publikovania,Počet registrácií
1,2021-06-30,35-39,2021-06-24 19:06:43,359
1,2021-06-30,40-44,2021-06-24 19:06:43,442
1,2021-06-30,45-49,2021-06-24 19:06:43,406
1,2021-06-30,50-54,2021-06-24 19:06:43,247
1,2021-06-30,55-59,2021-06-24 19:06:43,302
1,2021-06-30,60-64,2021-06-24 19:06:43,213
1,2021-06-30,65-69,2021-06-24 19:06:43,167
1,2021-06-30,70-74,2021-06-24 19:06:43,105
1,2021-06-30,75-79,2021-06-24 19:06:43,48
1,2021-06-30,80-84,2021-06-24 19:06:43,29
1,2021-06-30,85-n,2021-06-24 19:06:43,15
1,2021-07-01,00-17,2021-06-24 19:06:43,23
1,2021-07-01,18-19,2021-06-24 19:06:43,10
1,2021-07-01,20-24,2021-06-24 19:06:43,49
1,2021-07-01,25-29,2021-06-24 19:06:43,25
1,2021-07-01,30-34,2021-06-24 19:06:43,20
1,2021-07-01,35-39,2021-06-24 19:06:43,25
1,2021-07-01,40-44,2021-06-24 19:06:43,15
1,2021-07-01,45-49,2021-06-24 19:06:43,21
1,2021-07-01,50-54,2021-06-24 19:06:43,22
1,2021-07-01,55-59,2021-06-24 19:06:43,13
1,2021-07-01,60-64,2021-06-24 19:06:43,11
1,2021-07-01,65-69,2021-06-24 19:06:43,9
1,2021-07-01,70-74,2021-06-24 19:06:43,6
1,2021-07-01,75-79,2021-06-24 19:06:43,6
1,2021-07-01,80-84,2021-06-24 19:06:43,5
1,2021-07-01,85-n,2021-06-24 19:06:43,2
1,2021-07-02,00-17,2021-06-24 19:06:43,8
1,2021-07-02,18-19,2021-06-24 19:06:43,15
1,2021-07-02,20-24,2021-06-24 19:06:43,31
1,2021-07-02,25-29,2021-06-24 19:06:43,28
1,2021-07-02,30-34,2021-06-24 19:06:43,21
1,2021-07-02,35-39,2021-06-24 19:06:43,18
1,2021-07-02,40-44,2021-06-24 19:06:43,23
1,2021-07-02,45-49,2021-06-24 19:06:43,31
1,2021-07-02,50-54,2021-06-24 19:06:43,25
1,2021-07-02,55-59,2021-06-24 19:06:43,20
1,2021-07-02,60-64,2021-06-24 19:06:43,16
1,2021-07-02,65-69,2021-06-24 19:06:43,18
1,2021-07-02,70-74,2021-06-24 19:06:43,9
1,2021-07-02,75-79,2021-06-24 19:06:43,9
1,2021-07-02,80-84,2021-06-24 19:06:43,3
1,2021-07-02,85-n,2021-06-24 19:06:43,3
1,2021-07-03,00-17,2021-06-24 19:06:43,3
1,2021-07-03,18-19,2021-06-24 19:06:43,1
1,2021-07-03,25-29,2021-06-24 19:06:43,1
1,2021-07-03,40-44,2021-06-24 19:06:43,2
1,2021-07-03,55-59,2021-06-24 19:06:43,2
1,2021-07-03,60-64,2021-06-24 19:06:43,2
1,2021-07-06,18-19,2021-06-24 19:06:43,6
1,2021-07-06,20-24,2021-06-24 19:06:43,44
1,2021-07-06,25-29,2021-06-24 19:06:43,5
1,2021-07-06,40-44,2021-06-24 19:06:43,1
1,2021-07-06,45-49,2021-06-24 19:06:43,2
1,2021-07-06,50-54,2021-06-24 19:06:43,2
1,2021-07-06,55-59,2021-06-24 19:06:43,1
1,2021-07-07,00-17,2021-06-24 19:06:43,3
1,2021-07-07,18-19,2021-06-24 19:06:43,45
1,2021-07-07,20-24,2021-06-24 19:06:43,141
1,2021-07-07,25-29,2021-06-24 19:06:43,10
1,2021-07-07,30-34,2021-06-24 19:06:43,5
1,2021-07-07,35-39,2021-06-24 19:06:43,3
1,2021-07-07,40-44,2021-06-24 19:06:43,3
1,2021-07-07,45-49,2021-06-24 19:06:43,10
1,2021-07-07,50-54,2021-06-24 19:06:43,1
1,2021-07-07,55-59,2021-06-24 19:06:43,2
1,2021-07-07,60-64,2021-06-24 19:06:43,1
1,2021-07-07,70-74,2021-06-24 19:06:43,1
1,2021-07-07,85-n,2021-06-24 19:06:43,1
1,2021-07-08,18-19,2021-06-24 19:06:43,44
1,2021-07-08,25-29,2021-06-24 19:06:43,1
1,2021-07-08,40-44,2021-06-24 19:06:43,1
1,2021-07-08,45-49,2021-06-24 19:06:43,2
1,2021-07-08,50-54,2021-06-24 19:06:43,4
1,2021-07-08,60-64,2021-06-24 19:06:43,2
2,2021-06-24,00-17,2021-06-24 19:06:43,449
2,2021-06-24,18-19,2021-06-24 19:06:43,408
2,2021-06-24,20-24,2021-06-24 19:06:43,908
2,2021-06-24,25-29,2021-06-24 19:06:43,1200
2,2021-06-24,30-34,2021-06-24 19:06:43,2504
2,2021-06-24,35-39,2021-06-24 19:06:43,1968
2,2021-06-24,40-44,2021-06-24 19:06:43,1946
2,2021-06-24,45-49,2021-06-24 19:06:43,3521
2,2021-06-24,50-54,2021-06-24 19:06:43,2361
2,2021-06-24,55-59,2021-06-24 19:06:43,1510
2,2021-06-24,60-64,2021-06-24 19:06:43,608
2,2021-06-24,65-69,2021-06-24 19:06:43,464
2,2021-06-24,70-74,2021-06-24 19:06:43,267
2,2021-06-24,75-79,2021-06-24 19:06:43,132
2,2021-06-24,80-84,2021-06-24 19:06:43,65
2,2021-06-24,85-n,2021-06-24 19:06:43,43
2,2021-06-25,00-17,2021-06-24 19:06:43,304
2,2021-06-25,18-19,2021-06-24 19:06:43,431
2,2021-06-25,20-24,2021-06-24 19:06:43,1187
2,2021-06-25,25-29,2021-06-24 19:06:43,1480
2,2021-06-25,30-34,2021-06-24 19:06:43,3031
2,2021-06-25,35-39,2021-06-24 19:06:43,2982
2,2021-06-25,40-44,2021-06-24 19:06:43,2741
2,2021-06-25,45-49,2021-06-24 19:06:43,5456
2,2021-06-25,50-54,2021-06-24 19:06:43,3553
2,2021-06-25,55-59,2021-06-24 19:06:43,2314
2,2021-06-25,60-64,2021-06-24 19:06:43,713
2,2021-06-25,65-69,2021-06-24 19:06:43,676
2,2021-06-25,70-74,2021-06-24 19:06:43,500
2,2021-06-25,75-79,2021-06-24 19:06:43,283
2,2021-06-25,80-84,2021-06-24 19:06:43,163
2,2021-06-25,85-n,2021-06-24 19:06:43,92
2,2021-06-26,00-17,2021-06-24 19:06:43,164
2,2021-06-26,18-19,2021-06-24 19:06:43,356
2,2021-06-26,20-24,2021-06-24 19:06:43,1283
2,2021-06-26,25-29,2021-06-24 19:06:43,1623
2,2021-06-26,30-34,2021-06-24 19:06:43,5929
2,2021-06-26,35-39,2021-06-24 19:06:43,3737
2,2021-06-26,40-44,2021-06-24 19:06:43,6040
2,2021-06-26,45-49,2021-06-24 19:06:43,6438
2,2021-06-26,50-54,2021-06-24 19:06:43,5999
2,2021-06-26,55-59,2021-06-24 19:06:43,3946
2,2021-06-26,60-64,2021-06-24 19:06:43,931
2,2021-06-26,65-69,2021-06-24 19:06:43,671
2,2021-06-26,70-74,2021-06-24 19:06:43,224
2,2021-06-26,75-79,2021-06-24 19:06:43,122
2,2021-06-26,80-84,2021-06-24 19:06:43,72
2,2021-06-26,85-n,2021-06-24 19:06:43,52
2,2021-06-27,00-17,2021-06-24 19:06:43,121
2,2021-06-27,18-19,2021-06-24 19:06:43,188
2,2021-06-27,20-24,2021-06-24 19:06:43,1188
2,2021-06-27,25-29,2021-06-24 19:06:43,2542
2,2021-06-27,30-34,2021-06-24 19:06:43,6508
2,2021-06-27,35-39,2021-06-24 19:06:43,1864
2,2021-06-27,40-44,2021-06-24 19:06:43,1466
2,2021-06-27,45-49,2021-06-24 19:06:43,5218
2,2021-06-27,50-54,2021-06-24 19:06:43,1506
2,2021-06-27,55-59,2021-06-24 19:06:43,1192
2,2021-06-27,60-64,2021-06-24 19:06:43,368
2,2021-06-27,65-69,2021-06-24 19:06:43,290
2,2021-06-27,70-74,2021-06-24 19:06:43,122
2,2021-06-27,75-79,2021-06-24 19:06:43,55
2,2021-06-27,80-84,2021-06-24 19:06:43,39
2,2021-06-27,85-n,2021-06-24 19:06:43,23
2,2021-06-28,00-17,2021-06-24 19:06:43,451
2,2021-06-28,18-19,2021-06-24 19:06:43,348
2,2021-06-28,20-24,2021-06-24 19:06:43,883
2,2021-06-28,25-29,2021-06-24 19:06:43,1233
2,2021-06-28,30-34,2021-06-24 19:06:43,2743
2,2021-06-28,35-39,2021-06-24 19:06:43,3134
2,2021-06-28,40-44,2021-06-24 19:06:43,2402
2,2021-06-28,45-49,2021-06-24 19:06:43,1821
2,2021-06-28,50-54,2021-06-24 19:06:43,1267
2,2021-06-28,55-59,2021-06-24 19:06:43,1340
2,2021-06-28,60-64,2021-06-24 19:06:43,971
2,2021-06-28,65-69,2021-06-24 19:06:43,758
2,2021-06-28,70-74,2021-06-24 19:06:43,803
2,2021-06-28,75-79,2021-06-24 19:06:43,397
2,2021-06-28,80-84,2021-06-24 19:06:43,230
2,2021-06-28,85-n,2021-06-24 19:06:43,160
2,2021-06-29,00-17,2021-06-24 19:06:43,313
2,2021-06-29,18-19,2021-06-24 19:06:43,415
2,2021-06-29,20-24,2021-06-24 19:06:43,942
2,2021-06-29,25-29,2021-06-24 19:06:43,1583
2,2021-06-29,30-34,2021-06-24 19:06:43,2888
2,2021-06-29,35-39,2021-06-24 19:06:43,3073
2,2021-06-29,40-44,2021-06-24 19:06:43,2552
2,2021-06-29,45-49,2021-06-24 19:06:43,1909
2,2021-06-29,50-54,2021-06-24 19:06:43,1367
2,2021-06-29,55-59,2021-06-24 19:06:43,1343
2,2021-06-29,60-64,2021-06-24 19:06:43,821
2,2021-06-29,65-69,2021-06-24 19:06:43,564
2,2021-06-29,70-74,2021-06-24 19:06:43,305
2,2021-06-29,75-79,2021-06-24 19:06:43,156
2,2021-06-29,80-84,2021-06-24 19:06:43,89
2,2021-06-29,85-n,2021-06-24 19:06:43,66
2,2021-06-30,00-17,2021-06-24 19:06:43,323
2,2021-06-30,18-19,2021-06-24 19:06:43,384
2,2021-06-30,20-24,2021-06-24 19:06:43,1136
2,2021-06-30,25-29,2021-06-24 19:06:43,2127
2,2021-06-30,30-34,2021-06-24 19:06:43,3162
2,2021-06-30,35-39,2021-06-24 19:06:43,2231
2,2021-06-30,40-44,2021-06-24 19:06:43,2807
2,2021-06-30,45-49,2021-06-24 19:06:43,2433
2,2021-06-30,50-54,2021-06-24 19:06:43,1483
2,2021-06-30,55-59,2021-06-24 19:06:43,1311
2,2021-06-30,60-64,2021-06-24 19:06:43,688
2,2021-06-30,65-69,2021-06-24 19:06:43,462
2,2021-06-30,70-74,2021-06-24 19:06:43,238
2,2021-06-30,75-79,2021-06-24 19:06:43,142
2,2021-06-30,80-84,2021-06-24 19:06:43,73
2,2021-06-30,85-n,2021-06-24 19:06:43,41
2,2021-07-01,00-17,2021-06-24 19:06:43,249
2,2021-07-01,18-19,2021-06-24 19:06:43,501
2,2021-07-01,20-24,2021-06-24 19:06:43,1447
2,2021-07-01,25-29,2021-06-24 19:06:43,3732
2,2021-07-01,30-34,2021-06-24 19:06:43,2949
2,2021-07-01,35-39,2021-06-24 19:06:43,3105
2,2021-07-01,40-44,2021-06-24 19:06:43,2203
2,2021-07-01,45-49,2021-06-24 19:06:43,1658
2,2021-07-01,50-54,2021-06-24 19:06:43,1300
2,2021-07-01,55-59,2021-06-24 19:06:43,973
2,2021-07-01,60-64,2021-06-24 19:06:43,564
2,2021-07-01,65-69,2021-06-24 19:06:43,416
2,2021-07-01,70-74,2021-06-24 19:06:43,237
2,2021-07-01,75-79,2021-06-24 19:06:43,112
2,2021-07-01,80-84,2021-06-24 19:06:43,64
2,2021-07-01,85-n,2021-06-24 19:06:43,39
2,2021-07-02,00-17,2021-06-24 19:06:43,472
2,2021-07-02,18-19,2021-06-24 19:06:43,543
2,2021-07-02,20-24,2021-06-24 19:06:43,1541
2,2021-07-02,25-29,2021-06-24 19:06:43,3171
2,2021-07-02,30-34,2021-06-24 19:06:43,2172
2,2021-07-02,35-39,2021-06-24 19:06:43,2226
2,2021-07-02,40-44,2021-06-24 19:06:43,2241
2,2021-07-02,45-49,2021-06-24 19:06:43,1372
2,2021-07-02,50-54,2021-06-24 19:06:43,779
2,2021-07-02,55-59,2021-06-24 19:06:43,850
2,2021-07-02,60-64,2021-06-24 19:06:43,541
2,2021-07-02,65-69,2021-06-24 19:06:43,442
2,2021-07-02,70-74,2021-06-24 19:06:43,236
2,2021-07-02,75-79,2021-06-24 19:06:43,124
2,2021-07-02,80-84,2021-06-24 19:06:43,81
2,2021-07-02,85-n,2021-06-24 19:06:43,49
2,2021-07-03,00-17,2021-06-24 19:06:43,24
2,2021-07-03,18-19,2021-06-24 19:06:43,29
2,2021-07-03,20-24,2021-06-24 19:06:43,53
2,2021-07-03,25-29,2021-06-24 19:06:43,64
2,2021-07-03,30-34,2021-06-24 19:06:43,800
2,2021-07-03,35-39,2021-06-24 19:06:43,106
2,2021-07-03,40-44,2021-06-24 19:06:43,57
2,2021-07-03,45-49,2021-06-24 19:06:43,503
2,2021-07-03,50-54,2021-06-24 19:06:43,15
2,2021-07-03,55-59,2021-06-24 19:06:43,26
2,2021-07-03,60-64,2021-06-24 19:06:43,30
2,2021-07-03,65-69,2021-06-24 19:06:43,45
2,2021-07-03,70-74,2021-06-24 19:06:43,32
2,2021-07-03,75-79,2021-06-24 19:06:43,21
2,2021-07-03,80-84,2021-06-24 19:06:43,18
2,2021-07-03,85-n,2021-06-24 19:06:43,13
2,2021-07-06,00-17,2021-06-24 19:06:43,4
2,2021-07-06,18-19,2021-06-24 19:06:43,3
2,2021-07-06,20-24,2021-06-24 19:06:43,8
2,2021-07-06,25-29,2021-06-24 19:06:43,10
2,2021-07-06,30-34,2021-06-24 19:06:43,11
2,2021-07-06,35-39,2021-06-24 19:06:43,9
2,2021-07-06,40-44,2021-06-24 19:06:43,43
2,2021-07-06,45-49,2021-06-24 19:06:43,66
2,2021-07-06,50-54,2021-06-24 19:06:43,64
2,2021-07-06,55-59,2021-06-24 19:06:43,50
2,2021-07-06,60-64,2021-06-24 19:06:43,30
2,2021-07-06,65-69,2021-06-24 19:06:43,10
2,2021-07-06,70-74,2021-06-24 19:06:43,4
2,2021-07-06,75-79,2021-06-24 19:06:43,5
2,2021-07-06,80-84,2021-06-24 19:06:43,2
2,2021-07-07,00-17,2021-06-24 19:06:43,1
2,2021-07-07,20-24,2021-06-24 19:06:43,3
2,2021-07-07,25-29,2021-06-24 19:06:43,4
2,2021-07-07,30-34,2021-06-24 19:06:43,4
2,2021-07-07,35-39,2021-06-24 19:06:43,70
2,2021-07-07,40-44,2021-06-24 19:06:43,40
2,2021-07-07,45-49,2021-06-24 19:06:43,5
2,2021-07-07,50-54,2021-06-24 19:06:43,3
2,2021-07-07,55-59,2021-06-24 19:06:43,1
2,2021-07-07,60-64,2021-06-24 19:06:43,3
2,2021-07-07,65-69,2021-06-24 19:06:43,2
2,2021-07-07,70-74,2021-06-24 19:06:43,1
2,2021-07-07,75-79,2021-06-24 19:06:43,1
2,2021-07-08,00-17,2021-06-24 19:06:43,5
2,2021-07-08,18-19,2021-06-24 19:06:43,4
2,2021-07-08,20-24,2021-06-24 19:06:43,9
2,2021-07-08,25-29,2021-06-24 19:06:43,6
2,2021-07-08,30-34,2021-06-24 19:06:43,12
2,2021-07-08,35-39,2021-06-24 19:06:43,25
2,2021-07-08,40-44,2021-06-24 19:06:43,19
2,2021-07-08,45-49,2021-06-24 19:06:43,39
2,2021-07-08,50-54,2021-06-24 19:06:43,27
2,2021-07-08,55-59,2021-06-24 19:06:43,26
2,2021-07-08,60-64,2021-06-24 19:06:43,13
2,2021-07-08,65-69,2021-06-24 19:06:43,2
2,2021-07-08,70-74,2021-06-24 19:06:43,7
2,2021-07-08,75-79,2021-06-24 19:06:43,4
2,2021-07-08,85-n,2021-06-24 19:06:43,1
2,2021-07-19,50-54,2021-06-24 19:06:43,1
1,2021-06-25,00-17,2021-06-25 19:06:47,242
1,2021-06-25,18-19,2021-06-25 19:06:47,818
1,2021-06-25,20-24,2021-06-25 19:06:47,548
1,2021-06-25,25-29,2021-06-25 19:06:47,1298
1,2021-06-25,30-34,2021-06-25 19:06:47,442
1,2021-06-25,35-39,2021-06-25 19:06:47,389
1,2021-06-25,40-44,2021-06-25 19:06:47,291
1,2021-06-25,45-49,2021-06-25 19:06:47,191
1,2021-06-25,50-54,2021-06-25 19:06:47,171
1,2021-06-25,55-59,2021-06-25 19:06:47,150
1,2021-06-25,60-64,2021-06-25 19:06:47,176
1,2021-06-25,65-69,2021-06-25 19:06:47,173
1,2021-06-25,70-74,2021-06-25 19:06:47,95
1,2021-06-25,75-79,2021-06-25 19:06:47,53
1,2021-06-25,80-84,2021-06-25 19:06:47,42
1,2021-06-25,85-n,2021-06-25 19:06:47,19
1,2021-06-26,00-17,2021-06-25 19:06:47,1240
1,2021-06-26,18-19,2021-06-25 19:06:47,226
1,2021-06-26,20-24,2021-06-25 19:06:47,590
1,2021-06-26,25-29,2021-06-25 19:06:47,789
1,2021-06-26,30-34,2021-06-25 19:06:47,808
1,2021-06-26,35-39,2021-06-25 19:06:47,698
1,2021-06-26,40-44,2021-06-25 19:06:47,554
1,2021-06-26,45-49,2021-06-25 19:06:47,448
1,2021-06-26,50-54,2021-06-25 19:06:47,337
1,2021-06-26,55-59,2021-06-25 19:06:47,330
1,2021-06-26,60-64,2021-06-25 19:06:47,397
1,2021-06-26,65-69,2021-06-25 19:06:47,327
1,2021-06-26,70-74,2021-06-25 19:06:47,176
1,2021-06-26,75-79,2021-06-25 19:06:47,88
1,2021-06-26,80-84,2021-06-25 19:06:47,50
1,2021-06-26,85-n,2021-06-25 19:06:47,23
1,2021-06-27,00-17,2021-06-25 19:06:47,3233
1,2021-06-27,18-19,2021-06-25 19:06:47,542
1,2021-06-27,20-24,2021-06-25 19:06:47,1029
1,2021-06-27,25-29,2021-06-25 19:06:47,410
1,2021-06-27,30-34,2021-06-25 19:06:47,301
1,2021-06-27,35-39,2021-06-25 19:06:47,277
1,2021-06-27,40-44,2021-06-25 19:06:47,396
1,2021-06-27,45-49,2021-06-25 19:06:47,384
1,2021-06-27,50-54,2021-06-25 19:06:47,279
1,2021-06-27,55-59,2021-06-25 19:06:47,302
1,2021-06-27,60-64,2021-06-25 19:06:47,285
1,2021-06-27,65-69,2021-06-25 19:06:47,246
1,2021-06-27,70-74,2021-06-25 19:06:47,134
1,2021-06-27,75-79,2021-06-25 19:06:47,53
1,2021-06-27,80-84,2021-06-25 19:06:47,30
1,2021-06-27,85-n,2021-06-25 19:06:47,14
1,2021-06-28,00-17,2021-06-25 19:06:47,1425
1,2021-06-28,18-19,2021-06-25 19:06:47,249
1,2021-06-28,20-24,2021-06-25 19:06:47,981
1,2021-06-28,25-29,2021-06-25 19:06:47,902
1,2021-06-28,30-34,2021-06-25 19:06:47,684
1,2021-06-28,35-39,2021-06-25 19:06:47,783
1,2021-06-28,40-44,2021-06-25 19:06:47,692
1,2021-06-28,45-49,2021-06-25 19:06:47,629
1,2021-06-28,50-54,2021-06-25 19:06:47,516
1,2021-06-28,55-59,2021-06-25 19:06:47,495
1,2021-06-28,60-64,2021-06-25 19:06:47,595
1,2021-06-28,65-69,2021-06-25 19:06:47,562
1,2021-06-28,70-74,2021-06-25 19:06:47,339
1,2021-06-28,75-79,2021-06-25 19:06:47,180
1,2021-06-28,80-84,2021-06-25 19:06:47,97
1,2021-06-28,85-n,2021-06-25 19:06:47,60
1,2021-06-29,00-17,2021-06-25 19:06:47,1384
1,2021-06-29,18-19,2021-06-25 19:06:47,278
1,2021-06-29,20-24,2021-06-25 19:06:47,1646
1,2021-06-29,25-29,2021-06-25 19:06:47,641
1,2021-06-29,30-34,2021-06-25 19:06:47,751
1,2021-06-29,35-39,2021-06-25 19:06:47,422
1,2021-06-29,40-44,2021-06-25 19:06:47,566
1,2021-06-29,45-49,2021-06-25 19:06:47,560
1,2021-06-29,50-54,2021-06-25 19:06:47,434
1,2021-06-29,55-59,2021-06-25 19:06:47,473
1,2021-06-29,60-64,2021-06-25 19:06:47,414
1,2021-06-29,65-69,2021-06-25 19:06:47,389
1,2021-06-29,70-74,2021-06-25 19:06:47,221
1,2021-06-29,75-79,2021-06-25 19:06:47,135
1,2021-06-29,80-84,2021-06-25 19:06:47,65
1,2021-06-29,85-n,2021-06-25 19:06:47,43
1,2021-06-30,00-17,2021-06-25 19:06:47,1078
1,2021-06-30,18-19,2021-06-25 19:06:47,516
1,2021-06-30,20-24,2021-06-25 19:06:47,1161
1,2021-06-30,25-29,2021-06-25 19:06:47,856
1,2021-06-30,30-34,2021-06-25 19:06:47,477
1,2021-06-30,35-39,2021-06-25 19:06:47,369
1,2021-06-30,40-44,2021-06-25 19:06:47,454
1,2021-06-30,45-49,2021-06-25 19:06:47,420
1,2021-06-30,50-54,2021-06-25 19:06:47,272
1,2021-06-30,55-59,2021-06-25 19:06:47,314
1,2021-06-30,60-64,2021-06-25 19:06:47,220
1,2021-06-30,65-69,2021-06-25 19:06:47,177
1,2021-06-30,70-74,2021-06-25 19:06:47,112
1,2021-06-30,75-79,2021-06-25 19:06:47,50
1,2021-06-30,80-84,2021-06-25 19:06:47,36
1,2021-06-30,85-n,2021-06-25 19:06:47,21
1,2021-07-01,00-17,2021-06-25 19:06:47,887
1,2021-07-01,18-19,2021-06-25 19:06:47,236
1,2021-07-01,20-24,2021-06-25 19:06:47,853
1,2021-07-01,25-29,2021-06-25 19:06:47,398
1,2021-07-01,30-34,2021-06-25 19:06:47,586
1,2021-07-01,35-39,2021-06-25 19:06:47,516
1,2021-07-01,40-44,2021-06-25 19:06:47,368
1,2021-07-01,45-49,2021-06-25 19:06:47,311
1,2021-07-01,50-54,2021-06-25 19:06:47,268
1,2021-07-01,55-59,2021-06-25 19:06:47,233
1,2021-07-01,60-64,2021-06-25 19:06:47,203
1,2021-07-01,65-69,2021-06-25 19:06:47,85
1,2021-07-01,70-74,2021-06-25 19:06:47,57
1,2021-07-01,75-79,2021-06-25 19:06:47,28
1,2021-07-01,80-84,2021-06-25 19:06:47,20
1,2021-07-01,85-n,2021-06-25 19:06:47,12
1,2021-07-02,00-17,2021-06-25 19:06:47,20
1,2021-07-02,18-19,2021-06-25 19:06:47,19
1,2021-07-02,20-24,2021-06-25 19:06:47,34
1,2021-07-02,25-29,2021-06-25 19:06:47,34
1,2021-07-02,30-34,2021-06-25 19:06:47,23
1,2021-07-02,35-39,2021-06-25 19:06:47,20
1,2021-07-02,40-44,2021-06-25 19:06:47,27
1,2021-07-02,45-49,2021-06-25 19:06:47,34
1,2021-07-02,50-54,2021-06-25 19:06:47,24
1,2021-07-02,55-59,2021-06-25 19:06:47,21
1,2021-07-02,60-64,2021-06-25 19:06:47,17
1,2021-07-02,65-69,2021-06-25 19:06:47,18
1,2021-07-02,70-74,2021-06-25 19:06:47,10
1,2021-07-02,75-79,2021-06-25 19:06:47,9
1,2021-07-02,80-84,2021-06-25 19:06:47,4
1,2021-07-02,85-n,2021-06-25 19:06:47,3
1,2021-07-03,00-17,2021-06-25 19:06:47,38
1,2021-07-03,18-19,2021-06-25 19:06:47,27
1,2021-07-03,20-24,2021-06-25 19:06:47,56
1,2021-07-03,25-29,2021-06-25 19:06:47,38
1,2021-07-03,30-34,2021-06-25 19:06:47,33
1,2021-07-03,35-39,2021-06-25 19:06:47,21
1,2021-07-03,40-44,2021-06-25 19:06:47,21
1,2021-07-03,45-49,2021-06-25 19:06:47,6
1,2021-07-03,50-54,2021-06-25 19:06:47,6
1,2021-07-03,55-59,2021-06-25 19:06:47,7
1,2021-07-03,60-64,2021-06-25 19:06:47,3
1,2021-07-03,75-79,2021-06-25 19:06:47,1
1,2021-07-06,18-19,2021-06-25 19:06:47,5
1,2021-07-06,20-24,2021-06-25 19:06:47,43
1,2021-07-06,25-29,2021-06-25 19:06:47,5
1,2021-07-06,35-39,2021-06-25 19:06:47,1
1,2021-07-06,40-44,2021-06-25 19:06:47,2
1,2021-07-06,45-49,2021-06-25 19:06:47,2
1,2021-07-06,50-54,2021-06-25 19:06:47,2
1,2021-07-06,55-59,2021-06-25 19:06:47,1
1,2021-07-07,00-17,2021-06-25 19:06:47,3
1,2021-07-07,18-19,2021-06-25 19:06:47,44
1,2021-07-07,20-24,2021-06-25 19:06:47,138
1,2021-07-07,25-29,2021-06-25 19:06:47,10
1,2021-07-07,30-34,2021-06-25 19:06:47,5
1,2021-07-07,35-39,2021-06-25 19:06:47,3
1,2021-07-07,40-44,2021-06-25 19:06:47,3
1,2021-07-07,45-49,2021-06-25 19:06:47,10
1,2021-07-07,50-54,2021-06-25 19:06:47,1
1,2021-07-07,55-59,2021-06-25 19:06:47,2
1,2021-07-07,60-64,2021-06-25 19:06:47,1
1,2021-07-07,70-74,2021-06-25 19:06:47,1
1,2021-07-07,85-n,2021-06-25 19:06:47,1
1,2021-07-08,18-19,2021-06-25 19:06:47,43
1,2021-07-08,25-29,2021-06-25 19:06:47,1
1,2021-07-08,40-44,2021-06-25 19:06:47,1
1,2021-07-08,45-49,2021-06-25 19:06:47,3
1,2021-07-08,50-54,2021-06-25 19:06:47,4
1,2021-07-08,60-64,2021-06-25 19:06:47,2
2,2021-06-25,00-17,2021-06-25 19:06:47,216
2,2021-06-25,18-19,2021-06-25 19:06:47,264
2,2021-06-25,20-24,2021-06-25 19:06:47,859
2,2021-06-25,25-29,2021-06-25 19:06:47,949
2,2021-06-25,30-34,2021-06-25 19:06:47,2104
2,2021-06-25,35-39,2021-06-25 19:06:47,2047
2,2021-06-25,40-44,2021-06-25 19:06:47,1759
2,2021-06-25,45-49,2021-06-25 19:06:47,4403
2,2021-06-25,50-54,2021-06-25 19:06:47,2785
2,2021-06-25,55-59,2021-06-25 19:06:47,1694
2,2021-06-25,60-64,2021-06-25 19:06:47,446
2,2021-06-25,65-69,2021-06-25 19:06:47,400
2,2021-06-25,70-74,2021-06-25 19:06:47,322
2,2021-06-25,75-79,2021-06-25 19:06:47,164
2,2021-06-25,80-84,2021-06-25 19:06:47,101
2,2021-06-25,85-n,2021-06-25 19:06:47,59
2,2021-06-26,00-17,2021-06-25 19:06:47,162
2,2021-06-26,18-19,2021-06-25 19:06:47,354
2,2021-06-26,20-24,2021-06-25 19:06:47,1253
2,2021-06-26,25-29,2021-06-25 19:06:47,1588
2,2021-06-26,30-34,2021-06-25 19:06:47,5362
2,2021-06-26,35-39,2021-06-25 19:06:47,3717
2,2021-06-26,40-44,2021-06-25 19:06:47,5912
2,2021-06-26,45-49,2021-06-25 19:06:47,6403
2,2021-06-26,50-54,2021-06-25 19:06:47,5893
2,2021-06-26,55-59,2021-06-25 19:06:47,3883
2,2021-06-26,60-64,2021-06-25 19:06:47,919
2,2021-06-26,65-69,2021-06-25 19:06:47,664
2,2021-06-26,70-74,2021-06-25 19:06:47,223
2,2021-06-26,75-79,2021-06-25 19:06:47,125
2,2021-06-26,80-84,2021-06-25 19:06:47,72
2,2021-06-26,85-n,2021-06-25 19:06:47,52
2,2021-06-27,00-17,2021-06-25 19:06:47,118
2,2021-06-27,18-19,2021-06-25 19:06:47,187
2,2021-06-27,20-24,2021-06-25 19:06:47,1235
2,2021-06-27,25-29,2021-06-25 19:06:47,2504
2,2021-06-27,30-34,2021-06-25 19:06:47,6439
2,2021-06-27,35-39,2021-06-25 19:06:47,1847
2,2021-06-27,40-44,2021-06-25 19:06:47,1450
2,2021-06-27,45-49,2021-06-25 19:06:47,5181
2,2021-06-27,50-54,2021-06-25 19:06:47,1478
2,2021-06-27,55-59,2021-06-25 19:06:47,1171
2,2021-06-27,60-64,2021-06-25 19:06:47,363
2,2021-06-27,65-69,2021-06-25 19:06:47,289
2,2021-06-27,70-74,2021-06-25 19:06:47,121
2,2021-06-27,75-79,2021-06-25 19:06:47,53
2,2021-06-27,80-84,2021-06-25 19:06:47,39
2,2021-06-27,85-n,2021-06-25 19:06:47,23
2,2021-06-28,00-17,2021-06-25 19:06:47,442
