Dávka,Veková skupina,Čas publikovania,Vážený počet registrácii
1,60-64,2021-12-05 19:05:02,25.0
1,65-69,2021-12-05 19:05:02,18.99999999999999
1,70-74,2021-12-05 19:05:02,12.0
1,75-79,2021-12-05 19:05:02,10.0
1,80-84,2021-12-05 19:05:02,4.0
2,00-17,2021-12-05 19:05:02,6051.999999999981
2,18-19,2021-12-05 19:05:02,1584.9999999999982
2,20-24,2021-12-05 19:05:02,4032.0
2,25-29,2021-12-05 19:05:02,4662.0
2,30-34,2021-12-05 19:05:02,5141.727272727267
2,35-39,2021-12-05 19:05:02,4811.0
2,40-44,2021-12-05 19:05:02,4558.833333333333
2,45-49,2021-12-05 19:05:02,4439.133333333334
2,50-54,2021-12-05 19:05:02,3652.4999999999995
2,55-59,2021-12-05 19:05:02,3592.000000000002
2,60-64,2021-12-05 19:05:02,2874.6666666666656
2,65-69,2021-12-05 19:05:02,2379.0000000000005
2,70-74,2021-12-05 19:05:02,1624.9999999999989
2,75-79,2021-12-05 19:05:02,986.0000000000003
2,80-84,2021-12-05 19:05:02,592.0
2,85-n,2021-12-05 19:05:02,367.0
1,00-17,2021-12-06 19:05:02,674.9999999999999
1,18-19,2021-12-06 19:05:02,50.999999999999986
1,20-24,2021-12-06 19:05:02,171.0
1,25-29,2021-12-06 19:05:02,169.99999999999997
1,30-34,2021-12-06 19:05:02,170.99999999999986
1,35-39,2021-12-06 19:05:02,127.99999999999996
1,40-44,2021-12-06 19:05:02,130.00000000000006
1,45-49,2021-12-06 19:05:02,119.00000000000003
1,50-54,2021-12-06 19:05:02,67.00000000000001
1,55-59,2021-12-06 19:05:02,36.0
1,60-64,2021-12-06 19:05:02,28.0
1,65-69,2021-12-06 19:05:02,20.999999999999975
1,70-74,2021-12-06 19:05:02,14.0
1,75-79,2021-12-06 19:05:02,11.0
1,80-84,2021-12-06 19:05:02,4.0
2,00-17,2021-12-06 19:05:02,6188.999999999985
2,18-19,2021-12-06 19:05:02,1626.9999999999984
2,20-24,2021-12-06 19:05:02,4139.000000000001
2,25-29,2021-12-06 19:05:02,4773.999999999999
2,30-34,2021-12-06 19:05:02,5301.727272727268
2,35-39,2021-12-06 19:05:02,4950.999999999997
2,40-44,2021-12-06 19:05:02,4685.83333333333
2,45-49,2021-12-06 19:05:02,4567.133333333336
2,50-54,2021-12-06 19:05:02,3739.5
2,55-59,2021-12-06 19:05:02,3687.000000000003
2,60-64,2021-12-06 19:05:02,2965.666666666665
2,65-69,2021-12-06 19:05:02,2480.000000000001
2,70-74,2021-12-06 19:05:02,1695.9999999999995
2,75-79,2021-12-06 19:05:02,1034.0000000000005
2,80-84,2021-12-06 19:05:02,622.0000000000001
2,85-n,2021-12-06 19:05:02,381.0
1,00-17,2021-12-07 19:05:03,400.99999999999983
1,18-19,2021-12-07 19:05:03,26.999999999999986
1,20-24,2021-12-07 19:05:03,89.99999999999996
1,25-29,2021-12-07 19:05:03,84.00000000000003
1,30-34,2021-12-07 19:05:03,78.9999999999999
1,35-39,2021-12-07 19:05:03,61.000000000000014
1,40-44,2021-12-07 19:05:03,65.00000000000003
1,45-49,2021-12-07 19:05:03,59.000000000000014
1,50-54,2021-12-07 19:05:03,36.00000000000004
1,55-59,2021-12-07 19:05:03,32.0
1,60-64,2021-12-07 19:05:03,22.999999999999986
1,65-69,2021-12-07 19:05:03,23.999999999999975
1,70-74,2021-12-07 19:05:03,16.0
1,75-79,2021-12-07 19:05:03,13.0
1,80-84,2021-12-07 19:05:03,2.0
1,85-n,2021-12-07 19:05:03,1.0
2,00-17,2021-12-07 19:05:03,5479.999999999984
2,18-19,2021-12-07 19:05:03,1237.9999999999986
2,20-24,2021-12-07 19:05:03,3124.000000000004
2,25-29,2021-12-07 19:05:03,3553.9999999999995
2,30-34,2021-12-07 19:05:03,3924.727272727275
2,35-39,2021-12-07 19:05:03,3761.9999999999995
2,40-44,2021-12-07 19:05:03,3418.833333333333
2,45-49,2021-12-07 19:05:03,3327.1333333333323
2,50-54,2021-12-07 19:05:03,2805.499999999999
2,55-59,2021-12-07 19:05:03,2770.0000000000014
2,60-64,2021-12-07 19:05:03,2369.6666666666665
2,65-69,2021-12-07 19:05:03,2009.0000000000007
2,70-74,2021-12-07 19:05:03,1406.9999999999998
2,75-79,2021-12-07 19:05:03,895.0000000000006
2,80-84,2021-12-07 19:05:03,526.9999999999999
2,85-n,2021-12-07 19:05:03,323.0
1,00-17,2021-12-08 19:05:02,430.9999999999999
1,18-19,2021-12-08 19:05:02,14.0
1,20-24,2021-12-08 19:05:02,49.999999999999986
1,25-29,2021-12-08 19:05:02,46.99999999999998
1,30-34,2021-12-08 19:05:02,52.99999999999997
1,35-39,2021-12-08 19:05:02,43.999999999999986
1,40-44,2021-12-08 19:05:02,47.00000000000002
1,45-49,2021-12-08 19:05:02,44.0
1,50-54,2021-12-08 19:05:02,28.000000000000025
1,55-59,2021-12-08 19:05:02,25.0
1,60-64,2021-12-08 19:05:02,32.999999999999986
1,65-69,2021-12-08 19:05:02,37.999999999999986
1,70-74,2021-12-08 19:05:02,19.0
1,75-79,2021-12-08 19:05:02,11.0
1,80-84,2021-12-08 19:05:02,4.0
1,85-n,2021-12-08 19:05:02,2.0
2,00-17,2021-12-08 19:05:02,5592.999999999989
2,18-19,2021-12-08 19:05:02,1221.9999999999989
2,20-24,2021-12-08 19:05:02,3078.0000000000045
2,25-29,2021-12-08 19:05:02,3533.9999999999995
2,30-34,2021-12-08 19:05:02,3884.7272727272752
2,35-39,2021-12-08 19:05:02,3689.000000000001
2,40-44,2021-12-08 19:05:02,3375.833333333334
2,45-49,2021-12-08 19:05:02,3290.1333333333314
2,50-54,2021-12-08 19:05:02,2768.4999999999986
2,55-59,2021-12-08 19:05:02,2760.000000000001
2,60-64,2021-12-08 19:05:02,2422.666666666666
2,65-69,2021-12-08 19:05:02,2076.0000000000005
2,70-74,2021-12-08 19:05:02,1469.9999999999998
2,75-79,2021-12-08 19:05:02,936.0000000000007
2,80-84,2021-12-08 19:05:02,531.0
2,85-n,2021-12-08 19:05:02,341.0
1,00-17,2021-12-09 19:05:03,465.99999999999994
1,18-19,2021-12-09 19:05:03,14.0
1,20-24,2021-12-09 19:05:03,55.99999999999997
1,25-29,2021-12-09 19:05:03,49.999999999999986
1,30-34,2021-12-09 19:05:03,61.99999999999997
1,35-39,2021-12-09 19:05:03,49.000000000000014
1,40-44,2021-12-09 19:05:03,52.00000000000002
1,45-49,2021-12-09 19:05:03,42.0
1,50-54,2021-12-09 19:05:03,31.000000000000025
1,55-59,2021-12-09 19:05:03,28.0
1,60-64,2021-12-09 19:05:03,37.0
1,65-69,2021-12-09 19:05:03,39.99999999999998
1,70-74,2021-12-09 19:05:03,21.99999999999999
1,75-79,2021-12-09 19:05:03,12.0
1,80-84,2021-12-09 19:05:03,10.0
1,85-n,2021-12-09 19:05:03,5.0
2,00-17,2021-12-09 19:05:03,5842.999999999988
2,18-19,2021-12-09 19:05:03,1257.9999999999986
2,20-24,2021-12-09 19:05:03,3138.000000000005
2,25-29,2021-12-09 19:05:03,3637.0000000000005
2,30-34,2021-12-09 19:05:03,4006.727272727276
2,35-39,2021-12-09 19:05:03,3809.0000000000005
2,40-44,2021-12-09 19:05:03,3461.833333333333
2,45-49,2021-12-09 19:05:03,3381.133333333331
2,50-54,2021-12-09 19:05:03,2841.4999999999986
2,55-59,2021-12-09 19:05:03,2854.0000000000023
2,60-64,2021-12-09 19:05:03,2621.6666666666656
2,65-69,2021-12-09 19:05:03,2276.000000000001
2,70-74,2021-12-09 19:05:03,1622.9999999999993
2,75-79,2021-12-09 19:05:03,1005.0000000000008
2,80-84,2021-12-09 19:05:03,591.9999999999999
2,85-n,2021-12-09 19:05:03,362.0
1,00-17,2021-12-10 19:05:03,495.9999999999999
1,18-19,2021-12-10 19:05:03,13.999999999999991
1,20-24,2021-12-10 19:05:03,60.99999999999997
1,25-29,2021-12-10 19:05:03,57.99999999999998
1,30-34,2021-12-10 19:05:03,64.99999999999999
1,35-39,2021-12-10 19:05:03,50.000000000000014
1,40-44,2021-12-10 19:05:03,57.00000000000001
1,45-49,2021-12-10 19:05:03,47.99999999999998
1,50-54,2021-12-10 19:05:03,35.00000000000004
1,55-59,2021-12-10 19:05:03,29.0
1,60-64,2021-12-10 19:05:03,58.0
1,65-69,2021-12-10 19:05:03,42.99999999999998
1,70-74,2021-12-10 19:05:03,25.999999999999975
1,75-79,2021-12-10 19:05:03,15.0
1,80-84,2021-12-10 19:05:03,14.0
1,85-n,2021-12-10 19:05:03,6.0
2,00-17,2021-12-10 19:05:03,5952.999999999984
2,18-19,2021-12-10 19:05:03,1310.9999999999977
2,20-24,2021-12-10 19:05:03,3239.000000000003
2,25-29,2021-12-10 19:05:03,3749.0000000000045
2,30-34,2021-12-10 19:05:03,4127.727272727272
2,35-39,2021-12-10 19:05:03,3922.999999999995
2,40-44,2021-12-10 19:05:03,3585.8333333333353
2,45-49,2021-12-10 19:05:03,3496.1333333333364
2,50-54,2021-12-10 19:05:03,2932.4999999999995
2,55-59,2021-12-10 19:05:03,2970.0000000000023
2,60-64,2021-12-10 19:05:03,2854.666666666666
2,65-69,2021-12-10 19:05:03,2466.0000000000014
2,70-74,2021-12-10 19:05:03,1749.0
2,75-79,2021-12-10 19:05:03,1074.000000000001
2,80-84,2021-12-10 19:05:03,645.0
2,85-n,2021-12-10 19:05:03,400.0
1,00-17,2021-12-11 19:05:02,529.0
1,18-19,2021-12-11 19:05:02,21.999999999999986
1,20-24,2021-12-11 19:05:02,65.99999999999996
1,25-29,2021-12-11 19:05:02,74.99999999999999
1,30-34,2021-12-11 19:05:02,86.0
1,35-39,2021-12-11 19:05:02,65.00000000000001
1,40-44,2021-12-11 19:05:02,59.00000000000001
1,45-49,2021-12-11 19:05:02,59.99999999999998
1,50-54,2021-12-11 19:05:02,47.00000000000004
1,55-59,2021-12-11 19:05:02,30.0
1,60-64,2021-12-11 19:05:02,77.00000000000003
1,65-69,2021-12-11 19:05:02,64.99999999999999
1,70-74,2021-12-11 19:05:02,36.99999999999997
1,75-79,2021-12-11 19:05:02,18.0
1,80-84,2021-12-11 19:05:02,16.0
1,85-n,2021-12-11 19:05:02,7.0
2,00-17,2021-12-11 19:05:02,6014.999999999991
2,18-19,2021-12-11 19:05:02,1326.999999999998
2,20-24,2021-12-11 19:05:02,3262.000000000003
2,25-29,2021-12-11 19:05:02,3799.000000000001
2,30-34,2021-12-11 19:05:02,4192.727272727268
2,35-39,2021-12-11 19:05:02,3983.9999999999977
2,40-44,2021-12-11 19:05:02,3622.833333333335
2,45-49,2021-12-11 19:05:02,3526.133333333335
2,50-54,2021-12-11 19:05:02,2953.4999999999973
2,55-59,2021-12-11 19:05:02,2992.000000000002
2,60-64,2021-12-11 19:05:02,2950.6666666666642
2,65-69,2021-12-11 19:05:02,2569.9999999999995
2,70-74,2021-12-11 19:05:02,1817.0
2,75-79,2021-12-11 19:05:02,1118.000000000001
2,80-84,2021-12-11 19:05:02,667.0
2,85-n,2021-12-11 19:05:02,414.0
1,00-17,2021-12-12 19:05:03,585.9999999999998
1,18-19,2021-12-12 19:05:03,31.99999999999997
1,20-24,2021-12-12 19:05:03,77.99999999999996
1,25-29,2021-12-12 19:05:03,91.0
1,30-34,2021-12-12 19:05:03,98.99999999999997
1,35-39,2021-12-12 19:05:03,79.00000000000003
1,40-44,2021-12-12 19:05:03,73.00000000000001
1,45-49,2021-12-12 19:05:03,61.99999999999998
1,50-54,2021-12-12 19:05:03,53.00000000000004
1,55-59,2021-12-12 19:05:03,38.0
1,60-64,2021-12-12 19:05:03,101.00000000000003
1,65-69,2021-12-12 19:05:03,89.0
1,70-74,2021-12-12 19:05:03,37.99999999999997
1,75-79,2021-12-12 19:05:03,25.0
1,80-84,2021-12-12 19:05:03,19.0
1,85-n,2021-12-12 19:05:03,7.0
2,00-17,2021-12-12 19:05:03,6026.999999999993
2,18-19,2021-12-12 19:05:03,1344.9999999999973
2,20-24,2021-12-12 19:05:03,3311.0000000000027
2,25-29,2021-12-12 19:05:03,3885.0000000000023
2,30-34,2021-12-12 19:05:03,4278.727272727273
2,35-39,2021-12-12 19:05:03,4083.999999999996
2,40-44,2021-12-12 19:05:03,3677.8333333333358
2,45-49,2021-12-12 19:05:03,3604.133333333335
2,50-54,2021-12-12 19:05:03,3017.5
2,55-59,2021-12-12 19:05:03,3052.0000000000014
2,60-64,2021-12-12 19:05:03,3091.6666666666656
2,65-69,2021-12-12 19:05:03,2713.9999999999995
2,70-74,2021-12-12 19:05:03,1929.0000000000002
2,75-79,2021-12-12 19:05:03,1190.0000000000007
2,80-84,2021-12-12 19:05:03,704.0
2,85-n,2021-12-12 19:05:03,448.0
1,00-17,2021-12-13 19:05:03,648.9999999999999
1,18-19,2021-12-13 19:05:03,37.99999999999999
1,20-24,2021-12-13 19:05:03,104.99999999999993
1,25-29,2021-12-13 19:05:03,117.0000000000001
1,30-34,2021-12-13 19:05:03,117.99999999999997
1,35-39,2021-12-13 19:05:03,95.0
1,40-44,2021-12-13 19:05:03,81.0
1,45-49,2021-12-13 19:05:03,64.99999999999999
1,50-54,2021-12-13 19:05:03,54.00000000000004
1,55-59,2021-12-13 19:05:03,42.0
1,60-64,2021-12-13 19:05:03,122.00000000000003
1,65-69,2021-12-13 19:05:03,119.99999999999999
1,70-74,2021-12-13 19:05:03,45.99999999999997
1,75-79,2021-12-13 19:05:03,20.0
1,80-84,2021-12-13 19:05:03,20.0
1,85-n,2021-12-13 19:05:03,8.0
2,00-17,2021-12-13 19:05:03,6207.999999999992
2,18-19,2021-12-13 19:05:03,1389.9999999999975
2,20-24,2021-12-13 19:05:03,3449.0000000000023
2,25-29,2021-12-13 19:05:03,4041.000000000001
2,30-34,2021-12-13 19:05:03,4448.72727272727
2,35-39,2021-12-13 19:05:03,4240.999999999999
2,40-44,2021-12-13 19:05:03,3808.833333333333
2,45-49,2021-12-13 19:05:03,3745.133333333331
2,50-54,2021-12-13 19:05:03,3129.4999999999995
2,55-59,2021-12-13 19:05:03,3184.000000000001
2,60-64,2021-12-13 19:05:03,3417.6666666666656
2,65-69,2021-12-13 19:05:03,3006.9999999999995
2,70-74,2021-12-13 19:05:03,2119.0
2,75-79,2021-12-13 19:05:03,1299.0000000000007
2,80-84,2021-12-13 19:05:03,791.9999999999998
2,85-n,2021-12-13 19:05:03,500.0
1,00-17,2021-12-15 19:05:03,552.0000000000003
1,18-19,2021-12-15 19:05:03,28.000000000000007
1,20-24,2021-12-15 19:05:03,75.9999999999999
1,25-29,2021-12-15 19:05:03,77.00000000000001
1,30-34,2021-12-15 19:05:03,77.99999999999996
1,35-39,2021-12-15 19:05:03,62.999999999999986
1,40-44,2021-12-15 19:05:03,54.00000000000002
1,45-49,2021-12-15 19:05:03,43.99999999999999
1,50-54,2021-12-15 19:05:03,34.00000000000004
1,55-59,2021-12-15 19:05:03,25.0
1,60-64,2021-12-15 19:05:03,49.0
1,65-69,2021-12-15 19:05:03,53.99999999999997
1,70-74,2021-12-15 19:05:03,29.99999999999999
1,75-79,2021-12-15 19:05:03,18.0
1,80-84,2021-12-15 19:05:03,17.0
1,85-n,2021-12-15 19:05:03,8.0
2,00-17,2021-12-15 19:05:03,5158.999999999992
2,18-19,2021-12-15 19:05:03,995.9999999999992
2,20-24,2021-12-15 19:05:03,2334.999999999997
2,25-29,2021-12-15 19:05:03,2862.0
2,30-34,2021-12-15 19:05:03,3271.727272727275
2,35-39,2021-12-15 19:05:03,3050.000000000003
2,40-44,2021-12-15 19:05:03,2660.499999999998
2,45-49,2021-12-15 19:05:03,2699.8000000000015
2,50-54,2021-12-15 19:05:03,2282.500000000001
2,55-59,2021-12-15 19:05:03,2343.0
2,60-64,2021-12-15 19:05:03,3052.666666666664
2,65-69,2021-12-15 19:05:03,2950.666666666665
2,70-74,2021-12-15 19:05:03,2068.0000000000005
2,75-79,2021-12-15 19:05:03,1245.0000000000002
2,80-84,2021-12-15 19:05:03,789.9999999999999
2,85-n,2021-12-15 19:05:03,511.0
1,00-17,2021-12-16 19:05:02,617.0000000000002
1,18-19,2021-12-16 19:05:02,33.999999999999964
1,20-24,2021-12-16 19:05:02,75.99999999999994
1,25-29,2021-12-16 19:05:02,81.00000000000001
1,30-34,2021-12-16 19:05:02,85.0
1,35-39,2021-12-16 19:05:02,67.99999999999999
1,40-44,2021-12-16 19:05:02,61.00000000000002
1,45-49,2021-12-16 19:05:02,47.99999999999997
1,50-54,2021-12-16 19:05:02,38.00000000000003
1,55-59,2021-12-16 19:05:02,27.0
1,60-64,2021-12-16 19:05:02,59.0
1,65-69,2021-12-16 19:05:02,60.99999999999997
1,70-74,2021-12-16 19:05:02,30.99999999999999
1,75-79,2021-12-16 19:05:02,21.0
1,80-84,2021-12-16 19:05:02,16.0
1,85-n,2021-12-16 19:05:02,10.0
2,00-17,2021-12-16 19:05:02,5540.999999999991
2,18-19,2021-12-16 19:05:02,987.9999999999989
2,20-24,2021-12-16 19:05:02,2270.9999999999964
2,25-29,2021-12-16 19:05:02,2782.9999999999986
2,30-34,2021-12-16 19:05:02,3197.7272727272716
2,35-39,2021-12-16 19:05:02,2987.0000000000036
2,40-44,2021-12-16 19:05:02,2613.499999999998
2,45-49,2021-12-16 19:05:02,2616.8000000000034
2,50-54,2021-12-16 19:05:02,2223.500000000002
2,55-59,2021-12-16 19:05:02,2310.999999999999
2,60-64,2021-12-16 19:05:02,3200.6666666666665
2,65-69,2021-12-16 19:05:02,3173.6666666666647
2,70-74,2021-12-16 19:05:02,2233.9999999999995
2,75-79,2021-12-16 19:05:02,1319.0000000000002
2,80-84,2021-12-16 19:05:02,843.0
2,85-n,2021-12-16 19:05:02,547.0
1,00-17,2021-12-17 19:05:03,745.0
1,18-19,2021-12-17 19:05:03,39.99999999999997
1,20-24,2021-12-17 19:05:03,89.99999999999993
1,25-29,2021-12-17 19:05:03,92.00000000000004
1,30-34,2021-12-17 19:05:03,95.99999999999999
1,35-39,2021-12-17 19:05:03,79.99999999999999
1,40-44,2021-12-17 19:05:03,68.00000000000003
1,45-49,2021-12-17 19:05:03,51.00000000000001
1,50-54,2021-12-17 19:05:03,40.00000000000003
1,55-59,2021-12-17 19:05:03,34.0
1,60-64,2021-12-17 19:05:03,67.0
1,65-69,2021-12-17 19:05:03,82.99999999999994
1,70-74,2021-12-17 19:05:03,36.99999999999997
1,75-79,2021-12-17 19:05:03,25.0
1,80-84,2021-12-17 19:05:03,13.0
1,85-n,2021-12-17 19:05:03,10.0
2,00-17,2021-12-17 19:05:03,5832.999999999997
2,18-19,2021-12-17 19:05:03,1060.9999999999989
2,20-24,2021-12-17 19:05:03,2424.9999999999977
2,25-29,2021-12-17 19:05:03,2954.9999999999973
2,30-34,2021-12-17 19:05:03,3376.727272727273
2,35-39,2021-12-17 19:05:03,3148.0000000000045
2,40-44,2021-12-17 19:05:03,2768.500000000001
2,45-49,2021-12-17 19:05:03,2743.8000000000047
2,50-54,2021-12-17 19:05:03,2310.500000000002
2,55-59,2021-12-17 19:05:03,2406.9999999999995
2,60-64,2021-12-17 19:05:03,3416.6666666666665
2,65-69,2021-12-17 19:05:03,3386.6666666666624
2,70-74,2021-12-17 19:05:03,2416.0
2,75-79,2021-12-17 19:05:03,1397.0000000000002
2,80-84,2021-12-17 19:05:03,902.0000000000001
2,85-n,2021-12-17 19:05:03,596.0
1,00-17,2021-12-18 19:05:03,861.9999999999999
1,18-19,2021-12-18 19:05:03,42.99999999999997
1,20-24,2021-12-18 19:05:03,97.99999999999996
1,25-29,2021-12-18 19:05:03,99.0
1,30-34,2021-12-18 19:05:03,106.99999999999999
1,35-39,2021-12-18 19:05:03,82.0
1,40-44,2021-12-18 19:05:03,70.0
1,45-49,2021-12-18 19:05:03,61.00000000000005
1,50-54,2021-12-18 19:05:03,43.00000000000006
1,55-59,2021-12-18 19:05:03,39.000000000000014
1,60-64,2021-12-18 19:05:03,72.0
1,65-69,2021-12-18 19:05:03,77.99999999999994
1,70-74,2021-12-18 19:05:03,41.99999999999997
1,75-79,2021-12-18 19:05:03,21.0
1,80-84,2021-12-18 19:05:03,15.0
1,85-n,2021-12-18 19:05:03,9.0
2,00-17,2021-12-18 19:05:03,5826.999999999987
2,18-19,2021-12-18 19:05:03,1089.0000000000002
2,20-24,2021-12-18 19:05:03,2489.999999999999
2,25-29,2021-12-18 19:05:03,3048.9999999999955
2,30-34,2021-12-18 19:05:03,3469.727272727273
2,35-39,2021-12-18 19:05:03,3201.000000000007
2,40-44,2021-12-18 19:05:03,2827.5000000000027
2,45-49,2021-12-18 19:05:03,2820.8000000000015
2,50-54,2021-12-18 19:05:03,2368.0000000000023
2,55-59,2021-12-18 19:05:03,2456.9999999999995
2,60-64,2021-12-18 19:05:03,3551.6666666666665
2,65-69,2021-12-18 19:05:03,3489.6666666666633
2,70-74,2021-12-18 19:05:03,2494.0
2,75-79,2021-12-18 19:05:03,1436.0000000000002
2,80-84,2021-12-18 19:05:03,931.0000000000001
2,85-n,2021-12-18 19:05:03,618.0
1,00-17,2021-12-19 19:05:02,960.9999999999999
1,18-19,2021-12-19 19:05:02,53.99999999999997
1,20-24,2021-12-19 19:05:02,118.99999999999996
1,25-29,2021-12-19 19:05:02,116.00000000000001
1,30-34,2021-12-19 19:05:02,128.00000000000009
1,35-39,2021-12-19 19:05:02,103.99999999999997
1,40-44,2021-12-19 19:05:02,80.00000000000003
1,45-49,2021-12-19 19:05:02,70.00000000000001
1,50-54,2021-12-19 19:05:02,50.00000000000006
1,55-59,2021-12-19 19:05:02,43.00000000000002
1,60-64,2021-12-19 19:05:02,85.00000000000001
1,65-69,2021-12-19 19:05:02,84.99999999999994
1,70-74,2021-12-19 19:05:02,48.99999999999997
1,75-79,2021-12-19 19:05:02,22.0
1,80-84,2021-12-19 19:05:02,19.0
1,85-n,2021-12-19 19:05:02,8.0
2,00-17,2021-12-19 19:05:02,5836.999999999989
2,18-19,2021-12-19 19:05:02,1123.0000000000005
2,20-24,2021-12-19 19:05:02,2545.999999999998
2,25-29,2021-12-19 19:05:02,3106.999999999997
2,30-34,2021-12-19 19:05:02,3554.727272727271
2,35-39,2021-12-19 19:05:02,3296.000000000001
2,40-44,2021-12-19 19:05:02,2882.5000000000023
2,45-49,2021-12-19 19:05:02,2862.8000000000034
2,50-54,2021-12-19 19:05:02,2401.0000000000014
2,55-59,2021-12-19 19:05:02,2504.9999999999986
2,60-64,2021-12-19 19:05:02,3621.6666666666665
2,65-69,2021-12-19 19:05:02,3554.6666666666633
2,70-74,2021-12-19 19:05:02,2541.9999999999995
2,75-79,2021-12-19 19:05:02,1466.0
2,80-84,2021-12-19 19:05:02,953.0000000000001
2,85-n,2021-12-19 19:05:02,646.0
1,00-17,2021-12-20 19:05:02,976.0000000000002
1,18-19,2021-12-20 19:05:02,64.99999999999996
1,20-24,2021-12-20 19:05:02,128.99999999999994
1,25-29,2021-12-20 19:05:02,144.99999999999983
1,30-34,2021-12-20 19:05:02,148.00000000000006
1,35-39,2021-12-20 19:05:02,107.99999999999999
1,40-44,2021-12-20 19:05:02,89.00000000000004
1,45-49,2021-12-20 19:05:02,73.99999999999997
1,50-54,2021-12-20 19:05:02,64.00000000000009
1,55-59,2021-12-20 19:05:02,46.000000000000014
1,60-64,2021-12-20 19:05:02,118.99999999999999
1,65-69,2021-12-20 19:05:02,119.99999999999994
1,70-74,2021-12-20 19:05:02,55.99999999999999
1,75-79,2021-12-20 19:05:02,27.0
1,80-84,2021-12-20 19:05:02,19.0
1,85-n,2021-12-20 19:05:02,12.0
2,00-17,2021-12-20 19:05:02,5796.999999999997
2,18-19,2021-12-20 19:05:02,1164.0000000000002
2,20-24,2021-12-20 19:05:02,2662.999999999998
2,25-29,2021-12-20 19:05:02,3242.0
2,30-34,2021-12-20 19:05:02,3660.727272727272
2,35-39,2021-12-20 19:05:02,3415.0000000000014
2,40-44,2021-12-20 19:05:02,2956.5000000000036
2,45-49,2021-12-20 19:05:02,2962.0000000000055
2,50-54,2021-12-20 19:05:02,2459.0000000000005
2,55-59,2021-12-20 19:05:02,2604.000000000001
2,60-64,2021-12-20 19:05:02,3852.666666666666
2,65-69,2021-12-20 19:05:02,3812.6666666666656
2,70-74,2021-12-20 19:05:02,2693.9999999999986
2,75-79,2021-12-20 19:05:02,1577.9999999999998
2,80-84,2021-12-20 19:05:02,1011.0000000000001
2,85-n,2021-12-20 19:05:02,689.0
1,00-17,2021-12-21 19:05:03,1007.0
1,18-19,2021-12-21 19:05:03,54.99999999999993
1,20-24,2021-12-21 19:05:03,120.99999999999991
1,25-29,2021-12-21 19:05:03,129.99999999999994
1,30-34,2021-12-21 19:05:03,140.99999999999994
1,35-39,2021-12-21 19:05:03,98.99999999999997
1,40-44,2021-12-21 19:05:03,84.00000000000003
1,45-49,2021-12-21 19:05:03,64.99999999999999
1,50-54,2021-12-21 19:05:03,51.99999999999997
1,55-59,2021-12-21 19:05:03,46.00000000000002
1,60-64,2021-12-21 19:05:03,110.99999999999999
1,65-69,2021-12-21 19:05:03,96.99999999999997
1,70-74,2021-12-21 19:05:03,49.999999999999986
1,75-79,2021-12-21 19:05:03,22.0
1,80-84,2021-12-21 19:05:03,20.0
1,85-n,2021-12-21 19:05:03,11.0
2,00-17,2021-12-21 19:05:03,5441.999999999996
2,18-19,2021-12-21 19:05:03,1042.9999999999998
2,20-24,2021-12-21 19:05:03,2317.9999999999973
2,25-29,2021-12-21 19:05:03,2743.0000000000005
2,30-34,2021-12-21 19:05:03,3084.7272727272743
2,35-39,2021-12-21 19:05:03,2891.0000000000027
2,40-44,2021-12-21 19:05:03,2535.500000000002
2,45-49,2021-12-21 19:05:03,2545.0000000000023
2,50-54,2021-12-21 19:05:03,2135.000000000002
2,55-59,2021-12-21 19:05:03,2293.9999999999986
2,60-64,2021-12-21 19:05:03,3693.666666666666
2,65-69,2021-12-21 19:05:03,3703.666666666667
2,70-74,2021-12-21 19:05:03,2612.9999999999986
2,75-79,2021-12-21 19:05:03,1494.0
2,80-84,2021-12-21 19:05:03,978.0000000000002
2,85-n,2021-12-21 19:05:03,665.0
1,00-17,2021-12-22 19:05:03,3111.999999999984
1,18-19,2021-12-22 19:05:03,54.99999999999993
1,20-24,2021-12-22 19:05:03,131.99999999999986
1,25-29,2021-12-22 19:05:03,130.9999999999999
1,30-34,2021-12-22 19:05:03,127.99999999999996
1,35-39,2021-12-22 19:05:03,99.00000000000001
1,40-44,2021-12-22 19:05:03,77.0000000000001
1,45-49,2021-12-22 19:05:03,69.99999999999997
1,50-54,2021-12-22 19:05:03,55.000000000000014
1,55-59,2021-12-22 19:05:03,44.00000000000002
1,60-64,2021-12-22 19:05:03,116.99999999999999
1,65-69,2021-12-22 19:05:03,115.99999999999999
1,70-74,2021-12-22 19:05:03,53.99999999999998
1,75-79,2021-12-22 19:05:03,22.0
1,80-84,2021-12-22 19:05:03,19.0
1,85-n,2021-12-22 19:05:03,13.0
2,00-17,2021-12-22 19:05:03,5003.999999999994
2,18-19,2021-12-22 19:05:03,860.9999999999995
2,20-24,2021-12-22 19:05:03,1836.9999999999995
2,25-29,2021-12-22 19:05:03,2173.000000000001
2,30-34,2021-12-22 19:05:03,2512.7272727272743
2,35-39,2021-12-22 19:05:03,2319.999999999997
2,40-44,2021-12-22 19:05:03,1988.4999999999989
2,45-49,2021-12-22 19:05:03,2000.9999999999973
2,50-54,2021-12-22 19:05:03,1650.0000000000002
2,55-59,2021-12-22 19:05:03,1802.9999999999986
2,60-64,2021-12-22 19:05:03,3428.666666666668
2,65-69,2021-12-22 19:05:03,3509.6666666666674
2,70-74,2021-12-22 19:05:03,2452.9999999999995
2,75-79,2021-12-22 19:05:03,1393.9999999999995
